时间,蒸汽开度/%,釜温,中温,顶温,回流比,精馏釜液位/cm,V02121A液位/cm,V02122A液位/cm,V02123A液位/cm,V02123B液位/cm,time_delta_hours,time_diff_hours
2023-05-11 17:57:00,73.0,82.2,74.33,72.7,8.0,129.0,7.0,7.0,11.0,69.0,454.0,1.0
2023-05-11 18:58:00,73.0,82.31,74.33,73.38,8.0,127.0,13.0,7.0,11.0,69.0,455.0,1.0
2023-05-11 19:57:00,75.0,82.47,74.27,73.72,8.0,126.0,29.0,7.0,11.0,69.0,456.0,1.0
2023-05-11 21:03:00,75.0,82.61,74.27,73.85,8.0,124.0,49.0,7.0,11.0,69.0,457.0,1.0
2023-05-11 21:59:00,75.0,82.65,74.27,73.85,8.0,123.0,67.0,7.0,11.0,69.0,458.0,1.0
2023-05-11 22:58:00,75.0,82.77,74.33,73.93,8.0,122.0,73.0,7.0,21.0,69.0,459.0,1.0
2023-05-12 00:20:00,75.0,82.85,74.33,73.93,6.0,119.0,73.0,7.0,47.0,69.0,460.0,1.0
2023-05-12 01:07:00,75.0,82.89,74.33,73.85,4.0,118.0,73.0,7.0,65.0,69.0,461.0,1.0
2023-05-12 02:00:00,75.0,83.03,74.33,73.93,2.0,115.0,73.0,7.0,99.0,69.0,462.0,1.0
2023-05-12 03:15:00,75.0,83.29,74.33,73.92,2.0,110.0,73.0,7.0,155.0,69.0,463.0,1.0
2023-05-12 04:05:00,75.0,83.49,74.4,73.92,2.0,107.0,73.0,7.0,195.0,69.0,464.0,1.0
2023-05-12 05:00:00,75.0,83.74,74.4,73.92,2.0,103.0,73.0,7.0,237.0,69.0,465.0,1.0
2023-05-12 06:17:00,75.0,84.1,74.39,73.97,3.0,99.0,73.0,7.0,293.0,69.0,466.0,1.0
2023-05-12 07:09:00,75.0,84.23,74.39,73.96,3.0,98.0,73.0,7.0,25.0,69.0,467.0,1.0
2023-05-12 08:10:00,77.0,84.56,74.39,73.98,0.0,95.0,73.0,7.0,61.0,69.0,468.0,1.0
2023-05-12 09:00:00,77.0,84.83,74.46,73.93,3.0,92.0,73.0,7.0,89.0,69.0,469.0,1.0
2023-05-12 11:00:00,78.0,86.31,74.38,73.87,2.0,83.0,73.0,7.0,175.0,69.0,470.0,1.0
2023-05-12 12:07:00,78.0,86.67,74.46,73.93,2.0,82.0,73.0,7.0,223.0,69.0,471.0,1.0
2023-05-12 13:03:00,78.0,87.37,74.45,73.91,3.0,79.0,73.0,7.0,257.0,69.0,472.0,1.0
2023-05-12 14:03:00,80.0,88.0,74.38,73.87,4.0,77.0,73.0,7.0,283.0,69.0,473.0,1.0
2023-05-12 15:58:00,78.0,89.8,74.45,73.95,4.0,75.0,75.0,7.0,49.0,69.0,474.0,1.0
2023-05-12 17:04:00,78.0,92.07,74.39,73.87,4.0,73.0,75.0,7.0,79.0,69.0,475.0,1.0
2023-05-12 17:58:00,78.0,94.4,74.39,73.89,4.0,72.0,73.0,7.0,105.0,69.0,476.0,1.0
2023-05-12 18:57:00,78.0,96.81,74.53,73.91,8.0,71.0,73.0,7.0,123.0,69.0,477.0,1.0
2023-05-12 20:59:00,78.0,100.3,75.73,73.98,8.0,70.0,73.0,7.0,160.0,69.0,478.0,1.0
2023-05-12 22:01:00,78.0,100.7,95.96,75.85,1.0,69.0,121.0,7.0,160.0,69.0,479.0,1.0
2023-05-13 11:00:00,73.0,82.74,74.25,71.5,8.0,127.0,6.0,25.0,11.0,69.0,480.0,1.0
2023-05-13 12:06:00,75.0,82.9,74.46,73.23,8.0,125.0,6.0,25.0,11.0,69.0,481.0,1.0
2023-05-13 13:25:00,75.0,82.96,74.38,73.7,8.0,123.0,46.0,24.7,11.0,69.0,482.0,1.0
2023-05-13 15:00:00,75.0,83.08,74.38,73.95,8.0,121.0,73.0,25.0,11.0,69.0,483.0,1.0
2023-05-13 16:04:00,75.0,83.2,74.5,73.93,5.0,120.0,81.0,25.0,25.0,69.0,484.0,1.0
2023-05-13 18:03:00,75.0,83.49,74.39,73.96,3.0,113.0,81.0,25.0,93.0,69.0,485.0,1.0
2023-05-13 18:58:00,75.0,83.74,74.46,74.04,3.0,111.0,81.0,25.0,127.0,69.0,486.0,1.0
2023-05-13 20:00:00,77.0,83.95,74.46,74.05,5.0,108.0,81.0,25.0,162.0,69.0,487.0,1.0
2023-05-13 20:57:00,77.0,84.14,74.46,74.05,3.0,105.0,81.0,25.0,193.0,69.0,488.0,1.0
2023-05-13 21:56:00,77.0,84.39,74.53,74.05,3.0,103.0,81.0,25.0,229.0,69.0,489.0,1.0
2023-05-13 23:01:00,77.0,84.69,74.46,74.05,3.0,99.0,81.0,25.0,271.0,69.0,490.0,1.0
2023-05-14 00:10:00,77.0,85.0,74.46,74.05,3.0,97.0,81.0,25.0,295.0,71.0,491.0,1.0
2023-05-14 01:08:00,77.0,85.2,74.46,74.39,3.0,95.0,81.0,25.0,27.0,81.0,492.0,1.0
2023-05-14 02:00:00,77.0,85.45,74.46,74.06,3.0,93.0,81.0,25.0,55.0,81.0,493.0,1.0
2023-05-14 03:27:00,77.0,86.32,74.46,73.99,3.0,88.0,81.0,25.0,113.0,81.0,494.0,1.0
2023-05-14 04:15:00,77.0,86.95,74.53,73.98,2.0,85.0,81.0,25.0,151.0,81.0,495.0,1.0
2023-05-14 05:00:00,77.0,86.67,74.52,73.98,3.0,82.0,81.0,25.0,181.0,81.0,496.0,1.0
2023-05-14 06:14:00,77.0,88.77,74.46,74.04,4.0,80.0,81.0,25.0,217.0,81.0,497.0,1.0
2023-05-14 07:00:00,77.0,89.49,74.52,74.03,3.0,79.0,81.0,25.0,235.0,81.0,498.0,1.0
2023-05-14 08:02:00,77.0,91.64,74.52,74.02,3.0,76.0,81.0,25.0,277.0,81.0,499.0,1.0
2023-05-14 09:30:00,77.0,93.95,74.51,74.03,5.0,75.0,81.0,25.0,17.0,81.0,500.0,1.0
2023-05-14 11:00:00,77.0,97.03,74.64,73.98,8.0,73.0,81.0,25.0,47.0,83.0,501.0,1.0
2023-05-14 12:07:00,77.0,98.92,74.78,74.05,8.0,81.0,85.0,26.5,68.0,83.0,502.0,1.0
2023-05-15 18:00:00,72.0,82.65,74.4,73.4,8.0,123.0,7.0,51.0,77.0,83.0,503.0,1.0
2023-05-15 20:00:00,72.0,82.96,74.38,73.9,8.0,120.0,32.0,51.0,77.0,83.0,504.0,1.0
2023-05-15 20:25:00,72.0,83.01,74.51,73.95,6.0,119.0,39.0,51.0,77.0,83.0,505.0,1.0
2023-05-15 22:00:00,72.0,83.24,74.53,74.03,5.0,115.0,39.0,51.0,127.0,83.0,506.0,1.0
2023-05-16 00:00:00,75.0,83.52,74.51,73.96,3.0,110.0,39.0,51.0,193.0,81.0,507.0,1.0
2023-05-16 01:00:00,75.0,83.74,74.51,73.96,3.0,106.0,39.0,51.0,233.0,81.0,508.0,1.0
2023-05-16 01:56:00,75.0,83.96,74.46,73.95,3.0,103.0,39.0,51.0,273.0,81.0,509.0,1.0
2023-05-16 05:04:00,75.0,83.89,74.45,73.89,10.0,102.0,43.0,51.0,11.0,89.0,510.0,1.0
2023-05-16 07:00:00,75.0,84.59,74.44,74.0,4.0,98.0,47.0,50.0,59.0,89.0,511.0,1.0
2023-05-16 08:00:00,75.0,85.0,74.51,74.01,2.0,94.0,47.0,51.0,109.0,89.0,512.0,1.0
2023-05-16 08:28:00,75.0,85.24,74.63,73.98,2.0,91.0,47.0,51.0,133.0,89.0,513.0,1.0
2023-05-16 09:02:00,75.0,85.57,74.57,74.0,2.0,89.0,47.0,51.0,162.0,89.0,514.0,1.0
2023-05-16 10:02:00,77.0,86.3,74.63,73.97,2.0,85.0,47.0,51.0,209.0,89.0,515.0,1.0
2023-05-16 10:57:00,77.0,87.08,74.57,73.94,2.0,82.0,47.0,51.0,254.0,89.0,516.0,1.0
2023-05-16 11:55:00,77.0,88.11,74.51,73.94,4.0,80.0,47.0,51.0,283.0,89.0,517.0,1.0
2023-05-16 13:55:00,77.0,90.34,74.51,73.99,3.0,76.0,47.0,51.0,45.0,101.0,518.0,1.0
2023-05-16 14:55:00,77.0,92.92,74.63,73.95,3.0,74.0,47.0,51.0,83.0,101.0,519.0,1.0
2023-05-16 16:34:00,77.0,98.14,74.77,73.98,5.0,71.0,0.0,0.0,127.0,101.0,520.0,1.0
2023-05-17 18:00:00,72.0,82.96,74.44,73.19,8.0,127.0,7.0,78.0,11.0,101.0,521.0,1.0
2023-05-17 19:00:00,72.0,83.05,74.37,73.66,8.0,125.0,7.0,78.0,11.0,101.0,522.0,1.0
2023-05-17 20:00:00,72.0,83.11,74.37,73.8,8.0,124.0,18.0,78.0,11.0,101.0,523.0,1.0
2023-05-17 21:00:00,72.0,83.14,74.44,73.93,8.0,123.0,32.0,78.0,11.0,101.0,524.0,1.0
2023-05-17 22:00:00,72.0,83.26,74.37,74.01,6.0,121.0,35.0,78.0,33.0,101.0,525.0,1.0
2023-05-17 23:05:00,72.0,83.48,74.44,74.01,5.0,118.0,35.0,78.0,59.0,101.0,526.0,1.0
2023-05-17 23:53:00,77.0,83.58,74.5,74.01,5.0,116.0,35.0,78.0,79.0,101.0,527.0,1.0
2023-05-18 00:53:00,77.0,83.79,74.5,73.94,3.0,114.0,35.0,78.0,117.0,101.0,528.0,1.0
2023-05-18 03:00:00,76.0,84.25,74.5,73.93,2.0,106.0,35.0,78.0,203.0,101.0,529.0,1.0
2023-05-18 03:54:00,76.0,84.59,74.5,74.0,2.0,103.0,35.0,78.0,249.0,101.0,530.0,1.0
2023-05-18 06:06:00,76.0,85.5,74.58,73.99,2.0,95.0,35.0,78.0,67.0,107.0,531.0,1.0
2023-05-18 08:02:00,76.0,86.78,74.62,73.97,2.0,87.0,35.0,78.0,164.0,107.0,532.0,1.0
2023-05-18 08:58:00,76.0,87.62,74.56,74.02,2.0,83.0,35.0,79.0,209.0,107.0,533.0,1.0
2023-05-18 09:58:00,76.0,88.98,74.62,73.93,2.0,80.0,35.0,79.0,258.0,107.0,534.0,1.0
2023-05-18 10:56:00,76.0,90.49,74.57,74.56,4.0,77.0,35.0,79.0,289.0,107.0,535.0,1.0
2023-05-18 11:57:00,76.0,91.57,74.49,73.92,3.0,77.0,35.0,80.0,29.0,107.0,536.0,1.0
2023-05-18 12:59:00,76.0,95.11,74.69,73.93,2.0,73.0,35.0,81.0,75.0,107.0,537.0,1.0
2023-05-18 13:57:00,76.0,98.23,74.83,73.98,6.0,73.0,35.0,81.0,101.0,107.0,538.0,1.0
2023-05-18 14:46:00,76.0,99.68,75.96,73.98,1.0,72.0,35.0,81.0,117.0,107.0,539.0,1.0
2023-05-19 10:35:00,72.0,82.8,74.57,72.49,8.0,128.0,7.0,99.0,11.0,107.0,540.0,1.0
2023-05-19 12:00:00,72.0,82.85,74.49,73.49,8.0,126.0,7.0,101.0,11.0,108.0,541.0,1.0
2023-05-19 13:15:00,72.0,83.0,74.49,73.7,8.0,125.0,23.0,101.0,11.0,107.0,542.0,1.0
2023-05-19 14:11:00,72.0,83.06,74.42,73.91,8.0,123.0,41.0,101.0,11.0,107.0,543.0,1.0
2023-05-19 14:37:00,72.0,83.12,74.49,73.85,8.0,122.0,47.0,101.0,11.0,107.0,544.0,1.0
2023-05-19 16:00:00,75.0,83.33,74.56,74.07,3.0,119.0,47.0,101.0,53.0,107.0,545.0,1.0
2023-05-19 16:58:00,75.0,83.5,74.43,74.03,5.0,116.0,47.0,101.0,89.0,107.0,546.0,1.0
2023-05-19 17:54:00,76.0,83.64,74.5,74.05,3.0,113.0,47.0,101.0,119.0,107.0,547.0,1.0
2023-05-19 20:00:00,77.0,84.19,74.58,74.01,2.0,105.0,47.0,101.0,218.0,107.0,548.0,1.0
2023-05-19 20:56:00,77.0,84.53,74.58,74.08,2.0,101.0,47.0,101.0,265.0,107.0,549.0,1.0
2023-05-19 21:55:00,77.0,84.89,74.58,74.08,0.0,98.0,47.0,101.0,65.0,107.0,550.0,1.0
2023-05-19 23:00:00,77.0,85.3,74.58,74.09,2.0,94.0,47.0,101.0,59.0,107.0,551.0,1.0
2023-05-20 00:06:00,77.0,85.95,74.58,74.03,2.0,89.0,47.0,101.0,115.0,107.0,552.0,1.0
2023-05-20 00:58:00,77.0,86.55,74.64,74.03,2.0,86.0,47.0,101.0,158.0,107.0,553.0,1.0
2023-05-20 01:56:00,77.0,87.48,74.64,74.03,2.0,83.0,47.0,101.0,207.0,107.0,554.0,1.0
2023-05-20 02:58:00,77.0,89.16,74.64,74.03,2.0,79.0,47.0,101.0,258.0,107.0,555.0,1.0
2023-05-20 04:58:00,77.0,93.14,74.5,74.09,4.0,75.0,47.0,99.0,35.0,107.0,556.0,1.0
2023-05-20 05:57:00,77.0,95.91,74.58,74.02,6.0,74.0,47.0,99.0,62.0,107.0,557.0,1.0
2023-05-20 06:56:00,77.0,98.28,74.63,74.06,6.0,73.0,47.0,99.0,81.0,107.0,558.0,1.0
2023-05-20 08:00:00,77.0,99.92,75.77,73.99,16.0,71.0,47.0,99.0,101.0,107.0,559.0,1.0
2023-05-21 00:07:00,72.0,82.73,74.45,72.71,8.0,127.0,7.0,123.0,101.0,107.0,560.0,1.0
2023-05-21 00:59:00,72.0,82.8,74.37,73.3,8.0,126.0,7.0,123.0,101.0,107.0,561.0,1.0
2023-05-21 01:59:00,72.0,82.9,74.45,73.7,8.0,125.0,11.0,123.0,101.0,107.0,562.0,1.0
2023-05-21 02:57:00,72.0,82.95,74.37,73.9,8.0,123.0,29.0,123.0,101.0,107.0,563.0,1.0
2023-05-21 04:56:00,74.0,83.19,74.37,73.97,3.0,119.0,41.0,123.0,141.0,107.0,564.0,1.0
2023-05-21 05:57:00,74.0,83.34,74.31,73.95,3.0,116.0,41.0,123.0,179.0,107.0,565.0,1.0
2023-05-21 06:56:00,74.0,83.55,74.44,73.93,2.0,112.0,41.0,123.0,223.0,107.0,566.0,1.0
2023-05-21 08:00:00,74.0,83.82,74.44,73.87,3.0,108.0,41.0,123.0,273.0,107.0,567.0,1.0
2023-05-21 09:53:00,74.0,84.03,74.37,73.88,5.0,105.0,41.0,123.0,21.0,6.0,568.0,1.0
2023-05-21 11:02:00,75.0,84.25,74.37,73.83,6.0,103.0,41.0,125.0,31.0,0.0,569.0,1.0
2023-05-21 12:00:00,75.0,84.47,74.36,73.8,6.0,101.0,41.0,125.0,31.0,19.0,570.0,1.0
2023-05-21 13:00:00,75.0,84.57,74.35,73.8,6.0,99.0,41.0,125.0,31.0,43.0,571.0,1.0
2023-05-21 14:00:00,75.0,84.74,74.3,73.87,6.0,98.0,41.0,125.0,31.0,64.0,572.0,1.0
2023-05-21 15:17:00,75.0,85.06,74.3,74.37,3.0,94.0,41.0,124.0,71.0,69.0,573.0,1.0
2023-05-21 16:02:00,75.0,85.38,74.43,73.89,3.0,93.0,41.0,124.0,93.0,69.0,574.0,1.0
2023-05-21 17:55:00,75.0,86.31,74.44,73.83,3.0,87.0,41.0,124.0,161.0,69.0,575.0,1.0
2023-05-21 18:57:00,75.0,86.86,74.31,73.81,3.0,84.0,41.0,124.0,197.0,69.0,576.0,1.0
2023-05-21 19:58:00,75.0,87.81,74.39,73.82,3.0,82.0,41.0,124.0,223.0,69.0,577.0,1.0
2023-05-21 20:58:00,75.0,89.01,74.38,73.77,3.0,80.0,41.0,124.0,267.0,69.0,578.0,1.0
2023-05-21 21:58:00,75.0,89.1,74.9,73.58,0.0,78.0,41.0,122.0,29.0,69.0,579.0,1.0
2023-05-21 22:56:00,75.0,92.5,74.45,73.83,3.0,77.0,41.0,122.0,43.0,69.0,580.0,1.0
2023-05-22 00:15:00,75.0,96.7,74.51,73.83,6.0,74.0,41.0,123.0,85.0,69.0,581.0,1.0
2023-05-22 01:00:00,75.0,98.62,74.64,73.77,8.0,73.0,41.0,123.0,99.0,69.0,582.0,1.0
2023-05-22 01:57:00,75.0,99.63,75.86,73.83,1.0,73.0,41.0,123.0,115.0,69.0,583.0,1.0
2023-05-23 17:44:00,71.0,82.52,74.44,72.44,8.0,126.0,7.0,140.0,11.0,69.0,584.0,1.0
2023-05-23 18:54:00,73.0,82.59,74.32,73.22,8.0,124.0,7.0,146.0,11.0,69.0,585.0,1.0
2023-05-23 20:55:00,73.0,82.75,74.24,73.69,8.0,121.0,33.0,146.0,11.0,69.0,586.0,1.0
2023-05-23 21:46:00,75.0,82.85,74.25,73.75,8.0,120.0,49.0,145.0,11.0,69.0,587.0,1.0
2023-05-23 22:55:00,75.0,82.97,74.26,73.77,8.0,119.0,49.0,145.0,31.0,69.0,588.0,1.0
2023-05-24 00:17:00,75.0,83.13,74.25,73.77,5.0,116.0,49.0,145.0,69.0,69.0,589.0,1.0
2023-05-24 02:00:00,75.0,83.35,74.25,73.77,3.0,111.0,49.0,145.0,123.0,69.0,590.0,1.0
2023-05-24 03:10:00,75.0,83.54,74.32,73.82,3.0,108.0,49.0,145.0,165.0,59.0,591.0,1.0
2023-05-24 04:05:00,75.0,83.76,74.32,73.76,5.0,106.0,49.0,145.0,175.0,87.0,592.0,1.0
2023-05-24 05:00:00,75.0,83.92,74.32,73.77,5.0,104.0,49.0,145.0,175.0,109.0,593.0,1.0
2023-05-24 06:00:00,75.0,84.12,74.31,73.63,5.0,101.0,49.0,145.0,175.0,142.0,594.0,1.0
2023-05-24 07:00:00,75.0,84.35,74.24,73.75,5.0,99.0,49.0,145.0,175.0,162.0,595.0,1.0
2023-05-24 07:34:00,75.0,84.45,74.32,73.74,2.0,98.0,49.0,145.0,187.0,175.0,596.0,1.0
2023-05-24 08:05:00,75.0,84.67,74.32,73.73,2.0,95.0,49.0,145.0,213.0,175.0,597.0,1.0
2023-05-24 09:04:00,76.0,85.14,74.37,73.79,3.0,92.0,49.0,144.0,258.0,177.0,598.0,1.0
2023-05-24 11:11:00,76.0,86.21,74.37,73.75,2.0,86.0,49.0,146.0,67.0,177.0,599.0,1.0
2023-05-24 12:10:00,76.0,86.95,74.37,73.73,3.0,83.0,49.0,146.0,107.0,177.0,600.0,1.0
2023-05-24 13:00:00,76.0,87.88,74.23,73.72,3.0,81.0,49.0,147.0,140.0,177.0,601.0,1.0
2023-05-24 15:15:00,76.0,91.5,74.31,73.74,3.0,77.0,49.0,147.0,219.0,177.0,602.0,1.0
2023-05-24 16:01:00,76.0,93.36,74.44,73.81,5.0,75.0,49.0,146.0,239.0,177.0,603.0,1.0
2023-05-24 16:58:00,76.0,95.31,74.44,73.69,8.0,74.0,49.0,146.0,264.0,177.0,604.0,1.0
2023-05-24 18:00:00,76.0,98.02,74.45,73.71,8.0,73.0,49.0,146.0,279.0,177.0,605.0,1.0
2023-05-24 18:57:00,76.0,99.4,74.85,73.75,8.0,73.0,49.0,146.0,295.0,177.0,606.0,1.0
2023-05-25 10:01:00,71.0,82.63,74.31,71.57,8.0,125.0,7.0,154.0,11.0,177.0,607.0,1.0
2023-05-25 11:00:00,73.0,82.83,74.24,72.59,8.0,123.0,7.0,164.0,11.0,177.0,608.0,1.0
2023-05-25 12:03:00,74.0,83.07,74.17,73.24,8.0,122.0,7.0,164.0,11.0,177.0,609.0,1.0
2023-05-25 13:01:00,74.0,83.06,74.14,73.44,8.0,120.0,20.0,164.0,11.0,177.0,610.0,1.0
2023-05-25 14:30:00,74.0,83.15,74.12,73.55,8.0,118.0,46.0,164.0,11.0,177.0,611.0,1.0
2023-05-25 16:00:00,75.0,83.38,74.25,73.63,3.0,114.0,49.0,165.0,54.0,177.0,612.0,1.0
2023-05-25 16:59:00,75.0,83.59,74.19,73.69,8.0,112.0,49.0,165.0,79.0,177.0,613.0,1.0
2023-05-25 17:57:00,75.0,83.64,74.19,73.67,8.0,111.0,49.0,165.0,97.0,177.0,614.0,1.0
2023-05-25 18:57:00,75.0,83.8,74.19,73.67,8.0,110.0,49.0,165.0,117.0,177.0,615.0,1.0
2023-05-25 19:58:00,77.0,84.02,74.12,73.74,8.0,108.0,49.0,165.0,137.0,177.0,616.0,1.0
